805,Peliyagoda Pharmacy,772253307,"283,Biyagama Road, Pattiya Junction, Kelaniya",Gampaha
806,Sarasi Pharmacy,701248446,"165/1, Kandy Road Dalugama, Kelaniya",Gampaha
807,Suwastha Pharmacy,718826942,"491/1, Eriyawatiya, Kelaniya",Gampaha
808,Osujaya pharmacy,772388551,"55/4,Kandy rd, Kiribathgoda",Gampaha
809,Wisdom Pharmacy,718982348,"516/A,Biyagama Rd, Pethiyagoda,Kelaniya",Gampaha
810,Veenus Pharmacy,773851593,"722,Biyagama rd, pilapitiya,Kelaniya",Gampaha
811,Suwaya Pharmacy,718206849,"267,Old Kandy rd, Dalugama,Kelaniya",Gampaha
812,SAK Pharmacy,112908718,"26,Waragoda rd, Thorana junction, Kelaniya",Gampaha
813,Pharmachemie Pharmacy,774781118,"444,Dalupitiya Rd, Hunupitiya,Wattala",Gampaha
814,Phama Rowland Pharmacy,770231521,"66/2/A,Kandy rd, Kiribathgoda",Gampaha
815,Orient Pharmacy,777873058,"462,Sri Sudarmara rd, Wanawasala,Kelaniya",Gampaha
816,Nawaloka Care Pharmacy,773996066,"197,Kandy rd,Kiribathgoda",Gampaha
817,Nadee Pharmacy,718807050,"Makola rd, Kiribathgoda",Gampaha
818,Lo-setha Pharmacy,713793876,"699/1,Koholvila rd, Dalugama,Kelaniya",Gampaha
819,Lakse Pharmacy,776416441,"19,Negambo Rd, Peliyagoda",Gampaha
820,Kumarasingha Pharmacy,773252372,"520/1,Waragoda rd, Kelaniya",Gampaha
821,Janasuwa Pharmacy,719864230,"92/D,Biyagama rd, Pattiwila, Kelaniya",Gampaha
822,Isiwara Pharmacy,774103496,"227/1,Makola rd, Makola",Gampaha
823,Best Pharmacy,719211163,"06,NHS, Kiribathgoda",Gampaha
824,Ashen Pharmacy,772221335,"308/4A,Gonawala, Kelaniya",Gampaha
825,Amman medicals Pharmacy,777151526,"297,Negambo rd, Peliyagoda",Gampaha
826,AKM Pharmacy,774746346,"1190/5,Dalupitaya rd, Hunupitiya",Gampaha
827,M C Pharmacy & Grocery,NaN,"No 786, Kandy road Wedamulla, Kelaniya",Gampaha
828,People's Chemist,NaN,"No 141 Kandy Road, Dalugama, Kelaniya",Gampaha
829,Sarana Pharmacy & Grocery,NaN,"379, Waragoda Road, Kelaniya",Gampaha
830,Food City -Peliyagoda,112949221,"304, Negombo Road, Peliyagoda",Gampaha
831,N W Pharmacy,112979180,"400, Welipillewa, Ganemulla.",Gampaha
832,Naranwala Pharmacy,718372372,"73/16/3,New Kandy rd,Naranwala,Weliveriya",Gampaha
833,New Lanka Pharmacy,112901478,"1/2, Kandy Road, Mahara, Kadawatha",Gampaha
834,Oseth Pharmacy,768306356,"8/2/1, New Kandy Road, Udupila, Delgoda",Gampaha
835,S C L Pharmacy,763896268,"553/3/E, Ranmuthugala, Kadawata",Gampaha
836,Sarasavi Pharmacy,112920920,"644/5,Kandy Road,Bandarawatta, Kadawatha",Gampaha
837,Sethlanka Pharmacy,NaN,"150,Kandy Road, Mahara, Kadawatha",Gampaha
838,Sethsiri Pharmacy,NaN,Ganemulla,Gampaha
839,Sun Pharma,NaN,Ganemulla,Gampaha
840,Familycare Pharmacy,727881301,"427/2/C, Dalupitiya Rd, Enderamulla",Gampaha
841,Lanka Pharmacy,779622168,"406/18/2,Ganemulla Rd, Welipillewa",Gampaha
842,New Mihikatha pharmacy,775766027,"440/C/2, Ranmuthugala, Kadawatha",Gampaha
843,Sesanda Pharmacy,714110303,"400/31/D, Jayanthi place, Kandy Rd, Kirillawela",Gampaha
844,Shyama pharmacy,716612708,"358/1/2,Kandy Rd, Kirillawela, Webada",Gampaha
845,Jayalath Pharmacy,773906968,"06, New shopping complex, Malwathuhiripitiya, Buthpitiya",Gampaha
846,Vihanga Pharmacy,718406200,"597,Kandy rd, Eldeniya Kadawata",Gampaha
847,Staywell Pharmacy,764019410,"201/43/2,Sooriyagama Kadawata",Gampaha
848,Sri Lanka Pharmacy,761041740,"452/01/A, Kandy rd, Kadawata",Gampaha
849,Sethsiri Pharmacy,332258007,"14/3,Kirindiwela rd, Henegama",Gampaha
850,Samarasingha Pharmacy,112901184,"346/2,Neligama, Ragama",Gampaha
851,Pharma Roland Pharmacy,770231521,"53/1/A,Kandy rd Mahara Junction",Gampaha
852,Dilmed Pharmacy,777514807,"387/A,Ihalakaragahamun Kadawata",Gampaha
853,Bandarawatta Pharmacy,774386485,"630/D,Bandarawatta Kadawata",Gampaha
854,Food City -Enderamulla,112982784,"63, Dalupitiya Road, Enderamulla",Gampaha
855,Sethsiri Pharmacy & Grocery,716374705,"14/3, Kirindiwela Road, Henegama",Gampaha
856,Sanoska Pharmacy,712000652,"76/2A/3, Smak Junction, Ragama Rd, Kadawatha",Gampaha
857,Naranwala pharmacy,718372372,"73/16/3 New Kandy Road, Naranwala ,Gampaha",Gampaha
858,Mudungoda pharmacy & grocery,703114736,"95 /12 /C, Kandy Road, Bellummahara, Mudungoda",Gampaha
859,Calidson Pharmacy,315614198,"148/17, St Lasaras Rd, Mirigama Rd, Negombo",Gampaha
860,Central Pharmacy And Grocery,778401108,"No 07, Negombo Rd, Minuwangoda",Gampaha
861,Kalani Pharmacy,718780723,"Sanasa Purahala, Naiwala",Gampaha
862,NS Pharmacy,775838176,"228/1/1, Nilpanagoda, Minuwaangoda",Gampaha
863,Rajya Osusala,112295120,"Old U C Building, Colombo Road, Minuwangoda",Gampaha
864,People's Pharmacy,777904907,"178/A, Weyangoda Rd, Minuwaangoda",Gampaha
865,Thilina Pharmacy,332231435,"No 158, Naiwala Road, Udugampola",Gampaha
866,Bandula Pharmacy Pvt Ltd,777766598,"No 21 Veyangoda Road, Minuwangoda",Gampaha
867,New Chalani Pharmacy,773511699,"Airport Rd, Minuwangoda",Gampaha
868,Osilka Pharmacy,775996016,"83 D Divulapiitya Road, Minuwangoda",Gampaha
869,Health Care Pharmacy,765886430,"No 09,Sanasa New city,Negambo Road, Dewalapola",Gampaha
870,Aura Pharmacy,716848555,"3E,Sanasa Building,Naiwala",Gampaha
871,Family Pharmacy & grocery,715186189,Koresa Junction,Gampaha
872,Kalasi Osusala,NaN,"306/A/3,Doonagaha rd,Nilpanagoda,Minuwangoda",Gampaha
873,Madhuri Pharmacy & Grocery,771002777,"2B,Galkanda,Horanpalle",Gampaha
874,MC Pharmacy,777849477,"23/D,Negambo rd,Minuwangoda",Gampaha
875,Osanda Pharmacy,779853271,No.147 Minuwangoda Road Malwatta Junction Asgiriya Gampaha,Gampaha
876,Sahana Osusala,774254008,"19, Negombo rd,Minuwagoda",Gampaha
877,Si Pharmacy,772980176,"3B/2,Greens Village,Dewalapola",Gampaha
878,Siyara pharmacy,778523318,"92/2/2,Widiya Watta,Udugampola.",Gampaha
