404,Pharm House Pharmacy,773013306,"No 441,Galle Road,Mount lavinia",Colombo
405,Chandana Pharmacy,778491020,Ambuldeniya,Colombo
406,City Pharmacy (Pvt) Ltd,NaN,772993306,Colombo
407,Dewmini Pharmacy and Grocery,773468275,"No. 330/2, Old Kottawa Road, Embuldeniya, Nugegoda.",Colombo
408,"Healthguard Pharmacies, Nawala",774661618,"267A, Nawala Road, Nugegoda",Colombo
409,"Healthguard Pharmacies, Nugegoda",775176355,"253B, Stanley Thilakarathne Mw, Nugegoda",Colombo
410,Nugegoda pharmacy,NaN,776731211,Colombo
411,Oselro Pharamacy & Grocery,NaN,"156/C Hight Levele Road, Nugegoda",Colombo
412,Rajya Osusala,112856641,"151, S. de S. Jayasinghe Mw, Nugegoda",Colombo
413,Saca Pharmacy,777454634,36 Obeyasekera Pura Rajageriya,Colombo
414,Sam Pharmacy,NaN,716842416,Colombo
415,Sams Pharmacy (pvt) Ltd,NaN,716842416,Colombo
416,Sirota Pharmacy,777605047,"No.24 Narahenpita Road, Nawala",Colombo
417,Sunethra Pharmacy,112841068,"No 293/8 B, Thalapathpitiya Road, Nugegoda",Colombo
418,Suwajaya Pharmacy,773831669,"256, Kotte Rd, Nugegoda.",Colombo
419,T.& N Chemist,NaN,6/4 Soratha Mawatha Gangodawila Nugagoda,Colombo
420,Waruna Pharmacy,NaN,493/2 Highlavel Road Delkanda Nugagoda,Colombo
421,Winlanka Hospital,112811767,"129, SDS Jayasinghe Mawatha, Kohuwala",Colombo
422,Highlevel Pharmacy and Grocery,112827483,"No 165/1A, S.De.S Jayasinghe Mawatha , Nugegoda",Colombo
423,Deepal Pharmacy,774307090,"192A1,High Level Rd,nugegoda.",Colombo
424,Sarasavi pharmacy,761945631,"6/3,Soratha Nahimi Mawatha,Gangodawila,Nugegoda",Colombo
425,Suprym Pharmacy,777897234,"1a Jubilee post,Mirihana,Nugegoda",Colombo
426,Nawala pharma,112873758,"509/2 Nawala Road , koswaththa, Rajagiriya",Colombo
427,Food City -Nugegoda2,112769420,"79, Stanly Thilakarathna Mawatha, Nugegoda",Colombo
428,Re Pharmacy,112812166,NaN,Colombo
429,Rajya Osusala,NaN,"Sri Jayawardanapura Hospital, Thalapathpitiya, Nugegoda",Colombo
430,Rite Aid Pharmacy,771077388,"No 25,Keells Edmonton Road,Colombo 5",Colombo
431,Central Pharmacy,773982379,"No.01, Ingiriya Road, Padukka.",Colombo
432,Super Care Pharmacy,714811324,"17/B, Horana Road, Honnanthara, Polgasowita",Colombo
433,Medilanka Pharmacy,112709304,"209,Bokundara, Piliyndala",Colombo
434,Oselka Pharmacy,NaN,"29, Colombo Road, Piliyandala",Colombo
435,Rajya Osusala,112613640,"1A/21, Vidyala Mw, Piliyandala",Colombo
436,Osusiri Pharmacy,775925234,"248/1a, Horana Road, Miriswatte, Piliyandala",Colombo
437,Ruchika Pharmacy,112707708,"136/4, Madapatha Road, Batakettara",Colombo
438,Samedka Pharmacy,NaN,4 Supermarket Buliding Pilyandala,Colombo
439,Sethmi Pharmacy,112848274,484/2/1a Arawwala Pinnapitiya,Colombo
440,Upeksha Pharmacy,772929810,"68/3,Batuwandara, Madapatha, Bandaragama Road",Colombo
441,Medihelp Pharmacy Piliyandala,115289591,"No 100, Colombo Road, Piliyandala",Colombo
442,Southern pharmacy & grocery,112618777,"35A, Vidyala Mawatha,Piliyandala",Colombo
443,Nawaloka Care Pharmacy,778996066,"220/1,Bandaragama rd,Kesbewa",Colombo
444,Food city Express Siddamulla,112601136,"No: 77, Sangarama Road,Siddamulla,Piliyandala.",Colombo
445,IPC Pharmacy & Grocery,777179162,"136/2, Sikuradapola Junction, Palanwatta, Pannipitiya",Colombo
446,S.O.S. PHARMACY,NaN,"61, HORANA ROAD,PILIYANDALA",Colombo
447,Osujaya pharmacy,773259596,"No 45/3,Makuluduwa,Piliyandala",Colombo
448,"Healthguard Pharmacies, Ethulkotte",767420270,"857/A, Kotte Road, Ethulkotte, Kotte",Colombo
449,"Healthguard Pharmacies, Pitakotte II",703777320,"130/A, DECCA Building, Pagoda Road, Pitakotte",Colombo
450,Home Town Chemists,728367213,Pitakotte,Colombo
451,My Chemists (Pvt) Ltd,112873007,"1444/B, Kotte Rd, Rajagiriya",Colombo
452,New Nawala Chemist,114404104,"565, Nawala Road, Rajagiriya",Colombo
453,Pharmacy One (Pvt) Ltd,719352707,"10,Talawatugoda Rd, Pitakotte",Colombo
454,Ruwan Pharmacy,NaN,711607919,Colombo
455,Sigma Pharmacy,772833570,Pitakotte,Colombo
456,Wikrama Pharmacy,112077686,"No.228/B, Nawal Road, Rajagiriya",Colombo
457,Wickrama Pharmacy,719225334,"No. 328 B, Nawala Road, Rajagiriya",Colombo
458,Welikada Chemist,777367264,"No. 1304, Kotte Road, Welikada",Colombo
459,Lanka Pharmcay,773121706,"No. 1374, Kotte Road, Rajagiriya",Colombo
460,Nimsuwa Pharmacy,761331465,"458/A , Thalawathugoda Road,Madiwela,Kotte.",Colombo
461,Peoples care Pharmacy,112074950,"132b, Old kotte rd, Welikada, Rajagiriya",Colombo
462,Ceymed Healthcare Services (Pvt). Ltd.,NaN,114312777,Colombo
463,City Pharmacy,777151589,"433 E/5, Galle Road, Rathmalana",Colombo
464,DNP Mediline Pharmacy,777192600,"No.337 B, Galle Road, Mount Lavina",Colombo
465,Healthcare Pharmacy,716822440,"No.101 D, Galle Road, Mount Lavinia",Colombo
466,Medi Trust Pharmacy,774570090,"No.77, Hospital Road, Dehiwala",Colombo
467,Ourpharma,773431934,"No.68, Galle Road, Dehiwala",Colombo
468,Pano Pharmacy,775346115,"No. 12, Nikape Road, Nedimala, Dehiwala",Colombo
469,Prasan Pharmacy,774849435,"Atthidiya, Dehiwala",Colombo
470,Ranseth Pharmacy & Grocery,767851972,"No.316 A, Hospital Rd, Kalubowila",Colombo
471,South Chemist,716842887,"No.25, S.De.S.Jayasinghe Mawatha,Kalubowila",Colombo
472,Susiri Pharmacy,714477876,Dehiwala,Colombo
473,"Healthguard Pharmacies, Hill Street",703777224,"190A, D.B. Jayathilake Mawatha (Hill Street) Dehiwala",Colombo
474,"Healthguard Pharmacies, Kohuwala",772605626,"39, Dutugemunu Street, Kohuwala",Colombo
475,Union Chemists,112764520,Kalubowila,Colombo
476,Dharshana Pharmacy,NaN,115657657,Colombo
477,South Chemsists,NaN,768472887,Colombo
478,Safeway Pharmacy,766996565,"No. 135 C, Galle Road, Dehiwala",Colombo
479,Mediunion Pharmacy,777374566,"No.149,7A Main road, Attidiya, Dehiwala",Colombo
480,Ronimco Pharmacy,112623308,"No. 77C Borupana Rd., Rathmalana",Colombo
